time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState
4948.761,0.0,0.0,0.000,0.000,0,103.2,0
4948.789,0.0,0.0,0.000,0.000,0,103.2,0
4948.817,0.0,0.0,0.000,0.000,0,103.2,0
4948.845,0.0,0.0,0.000,0.000,0,103.2,0
4948.873,0.0,0.0,0.000,0.000,0,103.2,0
4948.902,0.0,0.0,0.000,0.000,0,103.2,0
4948.930,0.0,0.0,0.000,0.000,0,103.2,0
4948.957,0.0,0.0,0.000,0.000,0,103.2,0
4948.986,0.0,0.0,0.000,0.000,0,103.2,0
4949.014,0.0,0.0,0.000,0.000,0,103.2,0
4949.042,0.0,0.0,0.000,0.000,0,103.2,0
4949.069,0.0,0.0,0.000,0.000,0,103.2,0
4949.098,0.0,0.0,0.000,0.000,0,103.2,0
4949.127,0.0,0.0,0.000,0.000,0,103.2,0
4949.155,0.0,0.0,0.000,0.000,0,103.2,0
4949.183,0.0,0.0,0.000,0.000,0,103.2,0
4949.210,0.0,0.0,0.000,0.000,0,103.2,0
4949.239,0.0,0.0,0.000,0.000,0,103.2,0
4949.267,0.0,0.0,0.000,0.000,0,103.2,0
4949.294,0.0,0.0,0.000,0.000,0,103.2,0
4949.322,0.0,0.0,0.000,0.000,0,103.2,0
4949.350,0.0,0.0,0.000,0.000,0,103.2,0
4949.378,0.0,0.0,0.000,0.000,0,103.2,0
4949.405,0.0,0.0,0.000,0.000,0,103.2,0
4949.435,0.0,0.0,0.000,0.000,0,103.2,0
4949.463,0.0,0.0,0.000,0.000,0,103.2,0
4949.491,0.0,0.0,0.000,0.000,0,103.2,0
4949.519,0.0,0.0,0.000,0.000,0,103.2,0
4949.547,0.0,0.0,0.000,0.000,0,103.2,0
4949.575,0.0,0.0,0.000,0.000,0,103.2,0
4949.604,0.0,0.0,0.000,0.000,0,103.2,0
4949.632,0.0,0.0,0.000,0.000,0,103.2,0
4949.659,0.0,0.0,0.000,0.000,0,103.2,0
4949.688,0.0,0.0,0.000,0.000,0,103.2,0
4949.715,0.0,0.0,0.000,0.000,0,103.2,0
4949.744,0.0,0.0,0.000,0.000,0,103.2,0
4949.771,0.0,0.0,0.000,0.000,0,103.2,0
4949.799,0.0,0.0,0.000,0.000,0,103.2,0
4949.828,0.0,0.0,0.000,0.000,0,103.2,0
4949.856,0.0,0.0,0.000,0.000,0,103.2,0
4949.886,0.0,0.0,0.000,0.000,0,103.2,0
4949.914,0.0,0.0,0.000,0.000,0,103.2,0
4949.943,0.0,0.0,0.000,0.000,0,103.2,0
4949.970,0.0,0.0,0.000,0.000,0,103.2,0
4949.997,0.0,0.0,0.000,0.000,0,103.2,0
4950.025,0.0,0.0,0.000,0.000,0,103.2,0
4950.053,0.0,0.0,0.000,0.000,0,103.2,0
4950.081,0.0,0.0,0.000,0.000,0,103.2,0
4950.112,0.0,0.0,0.000,0.000,0,103.2,0
4950.140,0.0,0.0,0.000,0.000,0,103.2,0
4950.169,0.0,0.0,0.000,0.000,0,103.2,0
4950.197,0.0,0.0,0.000,0.000,0,103.2,0
4950.225,0.0,0.0,0.000,0.000,0,103.2,0
4950.255,0.0,0.0,0.000,0.000,0,103.2,0
4950.286,0.0,0.0,0.000,0.000,0,103.2,0
4950.315,0.0,0.0,0.000,0.000,0,103.2,0
4950.344,0.0,0.0,0.000,0.000,0,103.2,0
4950.372,0.0,0.0,0.000,0.000,0,103.2,0
4950.399,0.0,0.0,0.000,0.000,0,103.2,0
4950.428,0.0,0.0,0.000,0.000,0,103.2,0
4950.456,0.0,0.0,0.000,0.000,0,103.2,0
4950.484,0.0,0.0,0.000,0.000,0,103.2,0
4950.512,0.0,0.0,0.000,0.000,0,103.2,0
4950.539,0.0,0.0,0.000,0.000,0,103.2,0
4950.568,0.0,0.0,0.000,0.000,0,103.2,0
4950.604,0.0,0.0,0.000,0.000,0,103.2,0
4950.631,0.0,0.0,0.000,0.000,0,103.2,0
4950.660,0.0,0.0,0.000,0.000,0,103.2,0
4950.688,0.0,0.0,0.000,0.000,0,103.2,0
4950.716,0.0,0.0,0.000,0.000,0,103.2,0
4950.743,0.0,0.0,0.000,0.000,0,103.2,0
4950.772,0.0,0.0,0.000,0.000,0,103.2,0
4950.799,0.0,0.0,0.000,0.000,0,103.2,0
4950.827,0.0,0.0,0.000,0.000,0,103.2,0
4950.854,0.0,0.0,0.000,0.000,0,103.2,0
4950.883,0.0,0.0,0.000,0.000,0,103.2,0
4950.911,0.0,0.0,0.000,0.000,0,103.2,0
4950.939,0.0,0.0,0.000,0.000,0,103.2,0
4950.967,0.0,0.0,0.000,0.000,0,103.2,0
4950.993,0.0,0.0,0.000,0.000,0,103.2,0
4951.021,0.0,0.0,0.000,0.000,0,103.2,0
4951.050,0.0,0.0,0.000,0.000,0,103.2,0
4951.078,0.0,0.0,0.000,0.000,0,103.2,0
4951.107,0.0,0.0,0.000,0.000,0,103.2,0
4951.136,0.0,0.0,0.000,0.000,0,103.2,0
4951.164,0.0,0.0,0.000,0.000,0,103.2,0
4951.192,0.0,0.0,0.000,0.000,0,103.2,0
4951.220,0.0,0.0,0.000,0.000,0,103.2,0
4951.247,0.0,0.0,0.000,0.000,0,103.2,0
4951.275,0.0,0.0,0.000,0.000,0,103.2,0
4951.304,0.0,0.0,0.000,0.000,0,103.2,0
4951.331,0.0,0.0,0.000,0.000,0,103.2,0
4951.359,0.0,0.0,0.000,0.000,0,103.2,0
4951.388,0.0,0.0,0.000,0.000,0,103.2,0
4951.415,0.0,0.0,0.000,0.000,0,103.2,0
4951.443,0.0,0.0,0.000,0.000,0,103.2,0
4951.472,0.0,0.0,0.000,0.000,0,103.2,0
4951.500,0.0,0.0,0.000,0.000,0,103.2,0
4951.528,0.0,0.0,0.000,0.000,0,103.2,0
4951.555,0.0,0.0,0.000,0.000,0,103.2,0
4951.585,0.0,0.0,0.000,0.000,0,103.2,0
4951.613,0.0,0.0,0.000,0.000,0,103.2,0
4951.641,0.0,0.0,0.000,0.000,0,103.2,0
4951.669,0.0,0.0,0.000,0.000,0,103.2,0
4951.696,0.0,0.0,0.000,0.000,0,103.2,0
4951.725,0.0,0.0,0.000,0.000,0,103.2,0
4951.752,0.0,0.0,0.000,0.000,0,103.2,0
4951.779,0.0,0.0,0.000,0.000,0,103.2,0
4951.806,0.0,0.0,0.000,0.000,0,103.2,0
4951.834,0.0,0.0,0.000,0.000,0,103.2,0
4951.864,0.0,0.0,0.000,0.000,0,103.2,0
4951.893,0.0,0.0,0.000,0.000,0,103.2,0
4951.921,0.0,0.0,0.000,0.000,0,103.2,0
4951.949,0.0,0.0,0.000,0.000,0,103.2,0
4951.977,0.0,0.0,0.000,0.000,0,103.2,0
4952.005,0.0,0.0,0.000,0.000,0,103.2,0
4952.033,0.0,0.0,0.000,0.000,0,103.2,0
4952.060,0.0,0.0,0.000,0.000,0,103.2,0
4952.090,0.0,0.0,0.000,0.000,0,103.2,0
4952.119,0.0,0.0,0.000,0.000,0,103.2,0
4952.147,0.0,0.0,0.000,0.000,0,103.2,0
4952.175,0.0,0.0,0.000,0.000,0,103.2,0
4952.203,0.0,0.0,0.000,0.000,0,103.2,0
4952.231,0.0,0.0,0.000,0.000,0,103.2,0
4952.259,0.0,0.0,0.000,0.000,0,103.2,0
4952.287,0.0,0.0,0.000,0.000,0,103.2,0
4952.315,0.0,0.0,0.000,0.000,0,103.2,0
4952.342,0.0,0.0,0.000,0.000,0,103.2,0
4952.371,0.0,0.0,0.000,0.000,0,103.2,0
4952.399,0.0,0.0,0.000,0.000,0,103.2,0
4952.427,0.0,0.0,0.000,0.000,0,103.2,0
4952.456,0.0,0.0,0.000,0.000,0,103.2,0
4952.484,0.0,0.0,0.000,0.000,0,103.2,0
4952.511,0.0,0.0,0.000,0.000,0,103.2,0
4952.538,0.0,0.0,0.000,0.000,0,103.2,0
4952.566,0.0,0.0,0.000,0.000,0,103.2,0
4952.594,0.0,0.0,0.000,0.000,0,103.2,0
4952.621,0.0,0.0,0.000,0.000,0,103.2,0
4952.649,0.0,0.0,0.000,0.000,0,103.2,0
4952.676,0.0,0.0,0.000,0.000,0,103.2,0
4952.705,0.0,0.0,0.000,0.000,0,103.2,0
4952.734,0.0,0.0,0.000,0.000,0,103.2,0
4952.761,0.0,0.0,0.000,0.000,0,103.2,0
4952.789,0.0,0.0,0.000,0.000,0,103.2,0
4952.817,0.0,0.0,0.000,0.000,0,103.2,0
4952.845,0.0,0.0,0.000,0.000,0,103.2,0
4952.872,0.0,0.0,0.000,0.000,0,103.2,0
4952.901,0.0,0.0,0.000,0.000,0,103.2,0
4952.930,0.0,0.0,0.000,0.000,0,103.2,0
4952.957,0.0,0.0,0.000,0.000,0,103.2,0
4952.985,0.0,0.0,0.000,0.000,0,103.2,0
4953.012,0.0,0.0,0.000,0.000,0,103.2,0
4953.040,0.0,0.0,0.000,0.000,0,103.2,0
4953.068,0.0,0.0,0.000,0.000,0,103.2,0
4953.095,0.0,0.0,0.000,0.000,0,103.2,0
4953.124,0.0,0.0,0.000,0.000,0,103.2,0
4953.152,0.0,0.0,0.000,0.000,0,103.2,0
4953.180,0.0,0.0,0.000,0.000,0,103.2,0
4953.207,0.0,0.0,0.000,0.000,0,103.2,0
4953.235,0.0,0.0,0.000,0.000,0,103.2,0
4953.264,0.0,0.0,0.000,0.000,0,103.2,0
4953.292,0.0,0.0,0.000,0.000,0,103.2,0
4953.319,0.0,0.0,0.000,0.000,0,103.2,0
4953.346,0.0,0.0,0.000,0.000,0,103.2,0
4953.375,0.0,0.0,0.000,0.000,0,103.2,0
4953.403,0.0,0.0,0.000,0.000,0,103.2,0
4953.431,0.0,0.0,0.000,0.000,0,103.2,0
4953.458,0.0,0.0,0.000,0.000,0,103.2,0
4953.487,0.0,0.0,0.000,0.000,0,103.2,0
4953.514,0.0,0.0,0.000,0.000,0,103.2,0
4953.542,0.0,0.0,0.000,0.000,0,103.2,0
4953.569,0.0,0.0,0.000,0.000,0,103.2,0
4953.597,0.0,0.0,0.000,0.000,0,103.2,0
4953.624,0.0,0.0,0.000,0.000,0,103.2,0
4953.652,0.0,0.0,0.000,0.000,0,103.2,0
4953.680,0.0,0.0,0.000,0.000,0,103.2,0
4953.707,0.0,0.0,0.000,0.000,0,103.2,0
4953.734,0.0,0.0,0.000,0.000,0,103.2,0
4953.761,0.0,0.0,0.000,0.000,0,103.2,0
4953.789,0.0,0.0,0.000,0.000,0,103.2,0
4953.817,0.0,0.0,0.000,0.000,0,103.2,0
4953.846,0.0,0.0,0.000,0.000,0,103.2,0
4953.874,0.0,0.0,0.000,0.000,0,103.2,0
4953.904,0.0,0.0,0.000,0.000,0,103.2,0
4953.931,0.0,0.0,0.000,0.000,0,103.2,0
4953.967,0.0,0.0,0.000,0.000,0,103.2,0
4953.995,0.0,0.0,0.000,0.000,0,103.2,0
4954.024,0.0,0.0,0.000,0.000,0,103.2,0
4954.052,0.0,0.0,0.000,0.000,0,103.2,0
4954.079,0.0,0.0,0.000,0.000,0,103.2,0
4954.108,0.0,0.0,0.000,0.000,0,103.2,0
4954.136,0.0,0.0,0.000,0.000,0,103.2,0
4954.164,0.0,0.0,0.000,0.000,0,103.2,0
4954.191,0.0,0.0,0.000,0.000,0,103.2,0
4954.219,0.0,0.0,0.000,0.000,0,103.2,0
4954.248,0.0,0.0,0.000,0.000,0,103.2,0
4954.277,0.0,0.0,0.000,0.000,0,103.2,0
4954.305,0.0,0.0,0.000,0.000,0,103.2,0
4954.333,0.0,0.0,0.000,0.000,0,103.2,0
4954.360,0.0,0.0,0.000,0.000,0,103.2,0
4954.387,0.0,0.0,0.000,0.000,0,103.2,0
4954.415,0.0,0.0,0.000,0.000,0,103.2,0
4954.444,0.0,0.0,0.000,0.000,0,103.2,0
4954.472,0.0,0.0,0.000,0.000,0,103.2,0
4954.500,0.0,0.0,0.000,0.000,0,103.2,0
4954.527,0.0,0.0,0.000,0.000,0,103.2,0
4954.555,0.0,0.0,0.000,0.000,0,103.2,0
4954.584,0.0,0.0,0.000,0.000,0,103.2,0
4954.612,0.0,0.0,0.000,0.000,0,103.2,0
4954.639,0.0,0.0,0.000,0.000,0,103.2,0
4954.667,0.0,0.0,0.000,0.000,0,103.2,0
4954.696,0.0,0.0,0.000,0.000,0,103.2,0
4954.724,0.0,0.0,0.000,0.000,0,103.2,0
4954.752,0.0,0.0,0.000,0.000,0,103.2,0
4954.780,0.0,0.0,0.000,0.000,0,103.2,0
4954.808,0.0,0.0,0.000,0.000,0,103.2,0
4954.835,0.0,0.0,0.000,0.000,0,103.2,0
4954.863,0.0,0.0,0.000,0.000,0,103.2,0
4954.891,0.0,0.0,0.000,0.000,0,103.2,0
4954.919,0.0,0.0,0.000,0.000,0,103.2,0
4954.946,0.0,0.0,0.000,0.000,0,103.2,0
4954.973,0.0,0.0,0.000,0.000,0,103.2,0
4955.001,0.0,0.0,0.000,0.000,0,103.2,0
4955.028,0.0,0.0,0.000,0.000,0,103.2,0
4955.056,0.0,0.0,0.000,0.000,0,103.2,0
4955.084,0.0,0.0,0.000,0.000,0,103.2,0
4955.113,0.0,0.0,0.000,0.000,0,103.2,0
4955.141,0.0,0.0,0.000,0.000,0,103.2,0
4955.169,0.0,0.0,0.000,0.000,0,103.2,0
4955.197,0.0,0.0,0.000,0.000,0,103.2,0
4955.225,0.0,0.0,0.000,0.000,0,103.2,0
4955.253,0.0,0.0,0.000,0.000,0,103.2,0
4955.281,0.0,0.0,0.000,0.000,0,103.2,0
4955.308,0.0,0.0,0.000,0.000,0,103.2,0
4955.343,0.0,0.0,0.000,0.000,0,103.2,0
4955.373,0.0,0.0,0.000,0.000,0,103.2,0
4955.402,0.0,0.0,0.000,0.000,0,103.2,0
4955.430,0.0,0.0,0.000,0.000,0,103.2,0
4955.457,0.0,0.0,0.000,0.000,0,103.2,0
4955.486,0.0,0.0,0.000,0.000,0,103.2,0
4955.515,0.0,0.0,0.000,0.000,0,103.2,0
4955.543,0.0,0.0,0.000,0.000,0,103.2,0
4955.571,0.0,0.0,0.000,0.000,0,103.2,0
4955.598,0.0,0.0,0.000,0.000,0,103.2,0
4955.626,0.0,0.0,0.000,0.000,0,103.2,0
4955.653,0.0,0.0,0.000,0.000,0,103.2,0
4955.682,0.0,0.0,0.000,0.000,0,103.2,0
4955.710,0.0,0.0,0.000,0.000,0,103.2,0
4955.737,0.0,0.0,0.000,0.000,0,103.2,0
4955.765,0.0,0.0,0.000,0.000,0,103.2,0
4955.794,0.0,0.0,0.000,0.000,0,103.2,0
4955.822,0.0,0.0,0.000,0.000,0,103.2,0
4955.849,0.0,0.0,0.000,0.000,0,103.2,0
4955.877,0.0,0.0,0.000,0.000,0,103.2,0
4955.905,0.0,0.0,0.000,0.000,0,103.2,0
4955.934,0.0,0.0,0.000,0.000,0,103.2,0
4955.966,0.0,0.0,0.000,0.000,0,103.2,0
4955.994,0.0,0.0,0.000,0.000,0,103.2,0
4956.022,0.0,0.0,0.000,0.000,0,103.2,0
4956.050,0.0,0.0,0.000,0.000,0,103.2,0
4956.078,0.0,0.0,0.000,0.000,0,103.2,0
4956.106,0.0,0.0,0.000,0.000,0,103.2,0
4956.134,0.0,0.0,0.000,0.000,0,103.2,0
4956.161,0.0,0.0,0.000,0.000,0,103.2,0
4956.189,0.0,0.0,0.000,0.000,0,103.2,0
4956.218,0.0,0.0,0.000,0.000,0,103.2,0
4956.247,0.0,0.0,0.000,0.000,0,103.2,0
4956.274,0.0,0.0,0.000,0.000,0,103.2,0
4956.303,0.0,0.0,0.000,0.000,0,103.2,0
4956.330,0.0,0.0,0.000,0.000,0,103.2,0
4956.360,0.0,0.0,0.000,0.000,0,103.2,0
4956.388,0.0,0.0,0.000,0.000,0,103.2,0
4956.416,0.0,0.0,0.000,0.000,0,103.2,0
4956.444,0.0,0.0,0.000,0.000,0,103.2,0
4956.472,0.0,0.0,0.000,0.000,0,103.2,0
4956.500,0.0,0.0,0.000,0.000,0,103.2,0
4956.529,0.0,0.0,0.000,0.000,0,103.2,0
4956.557,0.0,0.0,0.000,0.000,0,103.2,0
4956.584,0.0,0.0,0.000,0.000,0,103.2,0
4956.612,0.0,0.0,0.000,0.000,0,103.2,0
4956.641,0.0,0.0,0.000,0.000,0,103.2,0
4956.669,0.0,0.0,0.000,0.000,0,103.2,0
4956.697,0.0,0.0,0.000,0.000,0,103.2,0
4956.724,0.0,0.0,0.000,0.000,0,103.2,0
4956.752,0.0,0.0,0.000,0.000,0,103.2,0
4956.781,0.0,0.0,0.000,0.000,0,103.2,0
4956.808,0.0,0.0,0.000,0.000,0,103.2,0
4956.836,0.0,0.0,0.000,0.000,0,103.2,0
4956.865,0.0,0.0,0.000,0.000,0,103.2,0
4956.894,0.0,0.0,0.000,0.000,0,103.2,0
4956.921,0.0,0.0,0.000,0.000,0,103.2,0
4956.952,0.0,0.0,0.000,0.000,0,103.2,0
4956.980,0.0,0.0,0.000,0.000,0,103.2,0
4957.008,0.0,0.0,0.000,0.000,0,103.2,0
4957.035,0.0,0.0,0.000,0.000,0,103.2,0
4957.063,0.0,0.0,0.000,0.000,0,103.2,0
4957.092,0.0,0.0,0.000,0.000,0,103.2,0
4957.121,0.0,0.0,0.000,0.000,0,103.2,0
4957.150,0.0,0.0,0.000,0.000,0,103.2,0
4957.178,0.0,0.0,0.000,0.000,0,103.2,0
4957.206,0.0,0.0,0.000,0.000,0,103.2,0
4957.234,0.0,0.0,0.000,0.000,0,103.2,0
4957.261,0.0,0.0,0.000,0.000,0,103.2,0
4957.289,0.0,0.0,0.000,0.000,0,103.2,0
4957.316,0.0,0.0,0.000,0.000,0,103.2,0
4957.352,0.0,0.0,0.000,0.000,0,103.2,0
4957.380,0.0,0.0,0.000,0.000,0,103.2,0
4957.410,0.0,0.0,0.000,0.000,0,103.2,0
4957.437,0.0,0.0,0.000,0.000,0,103.2,0
4957.465,0.0,0.0,0.000,0.000,0,103.2,0
4957.494,0.0,0.0,0.000,0.000,0,103.2,0
4957.521,0.0,0.0,0.000,0.000,0,103.2,0
4957.550,0.0,0.0,0.000,0.000,0,103.2,0
4957.578,0.0,0.0,0.000,0.000,0,103.2,0
4957.606,0.0,0.0,0.000,0.000,0,103.2,0
4957.633,0.0,0.0,0.000,0.000,0,103.2,0
4957.662,0.0,0.0,0.000,0.000,0,103.2,0
4957.690,0.0,0.0,0.000,0.000,0,103.2,0
4957.719,0.0,0.0,0.000,0.000,0,103.2,0
4957.747,0.0,0.0,0.000,0.000,0,103.2,0
4957.775,0.0,0.0,0.000,0.000,0,103.2,0
4957.802,0.0,0.0,0.000,0.000,0,103.2,0
4957.830,0.0,0.0,0.000,0.000,0,103.2,0
4957.857,0.0,0.0,0.000,0.000,0,103.2,0
4957.886,0.0,0.0,0.000,0.000,0,103.2,0
4957.914,0.0,0.0,0.000,0.000,0,103.2,0
4957.941,0.0,0.0,0.000,0.000,0,103.2,0
4957.970,0.0,0.0,0.000,0.000,0,103.2,0
4957.998,0.0,0.0,0.000,0.000,0,103.2,0
4958.025,0.0,0.0,0.000,0.000,0,103.2,0
4958.054,0.0,0.0,0.000,0.000,0,103.2,0
4958.083,0.0,0.0,0.000,0.000,0,103.2,0
4958.112,0.0,0.0,0.000,0.000,0,103.2,0
4958.141,0.0,0.0,0.000,0.000,0,103.2,0
4958.171,0.0,0.0,0.000,0.000,0,103.2,0
4958.201,0.0,0.0,0.000,0.000,0,103.2,0
4958.229,0.0,0.0,0.000,0.000,0,103.2,0
4958.257,0.0,0.0,0.000,0.000,0,103.2,0
4958.285,0.0,0.0,0.000,0.000,0,103.2,0
4958.312,0.0,0.0,0.000,0.000,0,103.2,0
4958.340,0.0,0.0,0.000,0.000,0,103.2,0
4958.368,0.0,0.0,0.000,0.000,0,103.2,0
4958.396,0.0,0.0,0.000,0.000,0,103.2,0
4958.427,0.0,0.0,0.000,0.000,0,103.2,0
4958.454,0.0,0.0,0.000,0.000,0,103.2,0
4958.483,0.0,0.0,0.000,0.000,0,103.2,0
4958.510,0.0,0.0,0.000,0.000,0,103.2,0
4958.539,0.0,0.0,0.000,0.000,0,103.2,0
4958.567,0.0,0.0,0.000,0.000,0,103.2,0
4958.594,0.0,0.0,0.000,0.000,0,103.2,0
4958.622,0.0,0.0,0.000,0.000,0,103.2,0
4958.650,0.0,0.0,0.000,0.000,0,103.2,0
4958.679,0.0,0.0,0.000,0.000,0,103.2,0
4958.706,0.0,0.0,0.000,0.000,0,103.2,0
4958.734,0.0,0.0,0.000,0.000,0,103.2,0
4958.762,0.0,0.0,0.000,0.000,0,103.2,0
4958.791,0.0,0.0,0.000,0.000,0,103.2,0
4958.819,0.0,0.0,0.000,0.000,0,103.2,0
4958.847,0.0,0.0,0.000,0.000,0,103.2,0
4958.874,0.0,0.0,0.000,0.000,0,103.2,0
4958.902,0.0,0.0,0.000,0.000,0,103.2,0
4958.930,0.0,0.0,0.000,0.000,0,103.2,0
4958.958,0.0,0.0,0.000,0.000,0,103.2,0
4958.986,0.0,0.0,0.000,0.000,0,103.2,0
4959.017,0.0,0.0,0.000,0.000,0,103.2,0
4959.045,0.0,0.0,0.000,0.000,0,103.2,0
4959.072,0.0,0.0,0.000,0.000,0,103.2,0
4959.101,0.0,0.0,0.000,0.000,0,103.2,0
4959.129,0.0,0.0,0.000,0.000,0,103.2,0
4959.156,0.0,0.0,0.000,0.000,0,103.2,0
4959.184,0.0,0.0,0.000,0.000,0,103.2,0
4959.212,0.0,0.0,0.000,0.000,0,103.2,0
4959.241,0.0,0.0,0.000,0.000,0,103.2,0
4959.269,0.0,0.0,0.000,0.000,0,103.2,0
4959.297,0.0,0.0,0.000,0.000,0,103.2,0
4959.326,0.0,0.0,0.000,0.000,0,103.2,0
4959.353,0.0,0.0,0.000,0.000,0,103.2,0
4959.381,0.0,0.0,0.000,0.000,0,103.2,0
4959.409,0.0,0.0,0.000,0.000,0,103.2,0
4959.437,0.0,0.0,0.000,0.000,0,103.2,0
4959.464,0.0,0.0,0.000,0.000,0,103.2,0
4959.493,0.0,0.0,0.000,0.000,0,103.2,0
4959.521,0.0,0.0,0.000,0.000,0,103.2,0
4959.549,0.0,0.0,0.000,0.000,0,103.2,0
4959.576,0.0,0.0,0.000,0.000,0,103.2,0
4959.604,0.0,0.0,0.000,0.000,0,103.2,0
4959.631,0.0,0.0,0.000,0.000,0,103.2,0
4959.659,0.0,0.0,0.000,0.000,0,103.2,0
4959.687,0.0,0.0,0.000,0.000,0,103.2,0
4959.715,0.0,0.0,0.000,0.000,0,103.2,0
4959.743,0.0,0.0,0.000,0.000,0,103.2,0
4959.771,0.0,0.0,0.000,0.000,0,103.2,0
4959.799,0.0,0.0,0.000,0.000,0,103.2,0
4959.827,0.0,0.0,0.000,0.000,0,103.2,0
4959.854,0.0,0.0,0.000,0.000,0,103.2,0
4959.882,0.0,0.0,0.000,0.000,0,103.2,0
4959.911,0.0,0.0,0.000,0.000,0,103.2,0
4959.939,0.0,0.0,0.000,0.000,0,103.2,0
4959.967,0.0,0.0,0.000,0.000,0,103.2,0
4959.995,0.0,0.0,0.000,0.000,0,103.2,0
4960.023,0.0,0.0,0.000,0.000,0,103.2,0
4960.050,0.0,0.0,0.000,0.000,0,103.2,0
4960.078,0.0,0.0,0.000,0.000,0,103.2,0
4960.107,0.0,0.0,0.000,0.000,0,103.2,0
4960.135,0.0,0.0,0.000,0.000,0,103.2,0
4960.163,0.0,0.0,0.000,0.000,0,103.2,0
4960.190,0.0,0.0,0.000,0.000,0,103.2,0
4960.218,0.0,0.0,0.000,0.000,0,103.2,0
4960.245,0.0,0.0,0.000,0.000,0,103.2,0
4960.273,0.0,0.0,0.000,0.000,0,103.2,0
4960.302,0.0,0.0,0.000,0.000,0,103.2,0
4960.331,0.0,0.0,0.000,0.000,0,103.2,0
4960.359,0.0,0.0,0.000,0.000,0,103.2,0
4960.386,0.0,0.0,0.000,0.000,0,103.2,0
4960.416,0.0,0.0,0.000,0.000,0,103.2,0
4960.447,0.0,0.0,0.000,0.000,0,103.2,0
4960.477,0.0,0.0,0.000,0.000,0,103.2,0
4960.506,0.0,0.0,0.000,0.000,0,103.2,0
4960.534,0.0,0.0,0.000,0.000,0,103.2,0
4960.562,0.0,0.0,0.000,0.000,0,103.2,0
4960.592,0.0,0.0,0.000,0.000,0,103.2,0
4960.620,0.0,0.0,0.000,0.000,0,103.2,0
4960.647,0.0,0.0,0.000,0.000,0,103.2,0
4960.674,0.0,0.0,0.000,0.000,0,103.2,0
4960.703,0.0,0.0,0.000,0.000,0,103.2,0
4960.739,0.0,0.0,0.000,0.000,0,103.2,0
4960.766,0.0,0.0,0.000,0.000,0,103.2,0
4960.795,0.0,0.0,0.000,0.000,0,103.2,0
4960.823,0.0,0.0,0.000,0.000,0,103.2,0
4960.850,0.0,0.0,0.000,0.000,0,103.2,0
4960.878,0.0,0.0,0.000,0.000,0,103.2,0
4960.906,0.0,0.0,0.000,0.000,0,103.2,0
4960.934,0.0,0.0,0.000,0.000,0,103.2,0
4960.966,0.0,0.0,0.000,0.000,0,103.2,0
4960.994,0.0,0.0,0.000,0.000,0,103.2,0
4961.021,0.0,0.0,0.000,0.000,0,103.2,0
4961.049,0.0,0.0,0.000,0.000,0,103.2,0
4961.076,0.0,0.0,0.000,0.000,0,103.2,0
4961.105,0.0,0.0,0.000,0.000,0,103.2,0
4961.133,0.0,0.0,0.000,0.000,0,103.2,0
4961.161,0.0,0.0,0.000,0.000,0,103.2,0
4961.188,0.0,0.0,0.000,0.000,0,103.2,0
4961.215,0.0,0.0,0.000,0.000,0,103.2,0
4961.243,0.0,0.0,0.000,0.000,0,103.2,0
4961.271,0.0,0.0,0.000,0.000,0,103.2,0
4961.300,0.0,0.0,0.000,0.000,0,103.2,0
4961.327,0.0,0.0,0.000,0.000,0,103.2,0
4961.355,0.0,0.0,0.000,0.000,0,103.2,0
4961.383,0.0,0.0,0.000,0.000,0,103.2,0
4961.411,0.0,0.0,0.000,0.000,0,103.2,0
4961.439,0.0,0.0,0.000,0.000,0,103.2,0
4961.467,0.0,0.0,0.000,0.000,0,103.2,0
4961.495,0.0,0.0,0.000,0.000,0,103.2,0
4961.523,0.0,0.0,0.000,0.000,0,103.2,0
4961.551,0.0,0.0,0.000,0.000,0,103.2,0
4961.579,0.0,0.0,0.000,0.000,0,103.2,0
4961.607,0.0,0.0,0.000,0.000,0,103.2,0
4961.634,0.0,0.0,0.000,0.000,0,103.2,0
4961.662,0.0,0.0,0.000,0.000,0,103.2,0
4961.692,0.0,0.0,0.000,0.000,0,103.2,0
4961.719,0.0,0.0,0.000,0.000,0,103.2,0
4961.747,0.0,0.0,0.000,0.000,0,103.2,0
4961.776,0.0,0.0,0.000,0.000,0,103.2,0
4961.804,0.0,0.0,0.000,0.000,0,103.2,0
4961.833,0.0,0.0,0.000,0.000,0,103.2,0
4961.860,0.0,0.0,0.000,0.000,0,103.2,0
4961.889,0.0,0.0,0.000,0.000,0,103.2,0
4961.916,0.0,0.0,0.000,0.000,0,103.2,0
4961.944,0.0,0.0,0.000,0.000,0,103.2,0
4961.972,0.0,0.0,0.000,0.000,0,103.2,0
4962.000,0.0,0.0,0.000,0.000,0,103.2,0
4962.030,0.0,0.0,0.000,0.000,0,103.2,0
4962.059,0.0,0.0,0.000,0.000,0,103.2,0
4962.092,0.0,0.0,0.000,0.000,0,103.2,0
4962.121,0.0,0.0,0.000,0.000,0,103.2,0
4962.149,0.0,0.0,0.000,0.000,0,103.2,0
4962.178,0.0,0.0,0.000,0.000,0,103.2,0
4962.206,0.0,0.0,0.000,0.000,0,103.2,0
4962.234,0.0,0.0,0.000,0.000,0,103.2,0
4962.261,0.0,0.0,0.000,0.000,0,103.2,0
4962.290,0.0,0.0,0.000,0.000,0,103.2,0
