time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState,futSpd,futDot,blockT
1487.364,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.394,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.424,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.454,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.484,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.514,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.544,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.573,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.604,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.634,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.663,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.692,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.721,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.750,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.778,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.808,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.837,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.867,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.897,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.927,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.958,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1487.988,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.016,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.045,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.074,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.104,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.133,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.162,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.192,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.221,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.250,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.278,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.308,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.338,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.367,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.396,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.426,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.455,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.484,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.515,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.544,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.574,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.604,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.633,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.662,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.692,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.721,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.750,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.780,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.810,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.839,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.869,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.899,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.928,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.958,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1488.987,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.016,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.045,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.074,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.103,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.133,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.162,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.191,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.221,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.250,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.279,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.308,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.339,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.369,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.399,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.428,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.462,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.495,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.524,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.556,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.589,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.618,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.648,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.678,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.707,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.736,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.766,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.795,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.824,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.854,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.884,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.913,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.942,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1489.973,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.003,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.031,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.060,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.089,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.119,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.148,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.178,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.208,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.239,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.267,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.297,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.326,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.356,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.387,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.416,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.446,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.476,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.505,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.534,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.564,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.595,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.624,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.653,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.684,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.713,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.743,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.773,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.802,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.832,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.861,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.890,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.919,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.949,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1490.979,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.010,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.039,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.068,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.098,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.129,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.160,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.190,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.220,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.250,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.278,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.309,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.340,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.370,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.401,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.431,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.461,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.491,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.521,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.551,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.583,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.613,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.643,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.674,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.704,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.734,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.764,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.794,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.824,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.854,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.885,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.914,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.943,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1491.973,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
1492.003,0.0,0.0,1.000,1.000,0,68.7,0,0,0.00,0.00
