time,alpha,bF,bR,walkMode,sideRotW,handRollX
297.434,1.00,0,0,3,0.500,69.4
297.463,1.00,0,0,3,0.500,69.8
297.492,1.00,0,0,3,0.500,70.1
297.520,1.00,0,0,3,0.500,70.5
297.551,1.00,0,0,3,0.500,70.9
297.583,1.00,0,0,3,0.500,71.3
297.614,1.00,0,0,3,0.500,71.6
297.644,1.00,0,0,3,0.500,71.9
297.675,1.00,0,0,3,0.500,72.2
297.710,1.00,0,0,3,0.500,72.4
297.740,1.00,0,0,3,0.500,72.5
297.770,1.00,0,0,3,0.500,72.5
297.804,1.00,0,0,3,0.500,72.6
297.835,1.00,0,0,3,0.500,72.6
297.885,1.00,0,0,3,0.500,72.8
297.921,1.00,0,0,3,0.500,72.8
297.961,1.00,0,0,3,0.500,72.8
297.992,1.00,0,0,3,0.500,72.8
298.022,1.00,0,0,3,0.500,72.9
298.051,1.00,0,0,3,0.500,72.9
298.081,1.00,0,0,3,0.500,73.0
298.113,1.00,0,0,3,0.500,73.0
298.142,1.00,0,0,3,0.500,73.1
298.171,1.00,0,0,3,0.500,73.2
298.199,1.00,0,0,3,0.500,73.3
298.227,1.00,0,0,3,0.500,73.5
298.257,1.00,0,0,3,0.500,73.7
298.285,1.00,0,0,3,0.500,73.8
298.315,1.00,0,0,3,0.500,74.0
298.345,1.00,0,0,3,0.500,74.2
298.377,1.00,0,0,3,0.500,74.5
298.405,1.00,0,0,3,0.500,74.7
298.433,1.00,0,0,3,0.500,74.9
298.463,1.00,0,0,3,0.500,75.1
298.492,1.00,0,0,3,0.500,75.3
298.519,1.00,0,0,3,0.500,75.6
298.549,1.00,0,0,3,0.500,75.8
298.577,1.00,0,0,3,0.500,76.1
298.606,1.00,0,0,3,0.500,76.4
298.634,1.00,0,0,3,0.500,76.6
298.662,1.00,0,0,3,0.500,76.8
298.690,1.00,0,0,3,0.500,77.1
298.718,1.00,0,0,3,0.500,77.3
298.746,1.00,0,0,3,0.500,77.6
298.775,1.00,0,0,3,0.500,77.8
298.803,1.00,0,0,3,0.500,78.1
298.830,1.00,0,0,3,0.500,78.3
298.858,1.00,0,0,3,0.500,78.4
298.887,1.00,0,0,3,0.500,78.6
298.915,1.00,0,0,3,0.500,78.7
298.942,1.00,0,0,3,0.500,78.8
298.971,1.00,0,0,3,0.500,78.8
298.999,1.00,0,0,3,0.500,78.9
299.026,1.00,0,0,3,0.500,78.9
299.055,1.00,0,0,3,0.500,78.9
299.082,1.00,0,0,3,0.500,78.8
299.111,1.00,0,0,3,0.500,78.8
299.140,1.00,0,0,3,0.500,78.8
299.169,1.00,0,0,3,0.500,78.7
299.198,1.00,0,0,3,0.500,78.5
299.227,1.00,0,0,3,0.500,78.3
299.256,1.00,0,0,3,0.500,78.1
299.284,1.00,0,0,3,0.500,77.8
299.312,1.00,0,0,3,0.500,77.5
299.340,1.00,0,0,3,0.500,77.3
299.368,1.00,0,0,3,0.500,77.1
299.395,1.00,0,0,3,0.500,77.0
299.424,1.00,0,0,3,0.500,76.8
299.452,1.00,0,0,3,0.500,76.7
299.480,1.00,0,0,3,0.500,76.6
299.508,1.00,0,0,3,0.500,76.5
299.536,1.00,0,0,3,0.500,76.4
299.565,1.00,0,0,3,0.500,76.4
299.593,1.00,0,0,3,0.500,76.3
299.620,1.00,0,0,3,0.500,76.2
299.651,1.00,0,0,3,0.500,76.1
299.679,1.00,0,0,3,0.500,76.0
299.707,1.00,0,0,3,0.500,76.0
299.737,1.00,0,0,3,0.500,75.9
299.766,1.00,0,0,3,0.500,75.8
299.794,1.00,0,0,3,0.500,75.7
299.823,1.00,0,0,3,0.500,75.5
299.853,1.00,0,0,3,0.500,75.3
299.881,1.00,0,0,3,0.500,75.1
299.910,1.00,0,0,3,0.500,74.9
299.939,1.00,0,0,3,0.500,74.8
299.969,1.00,0,0,3,0.500,74.7
299.998,1.00,0,0,3,0.500,74.7
300.027,1.00,0,0,3,0.500,74.8
300.056,1.00,0,0,3,0.500,74.8
300.085,1.00,0,0,3,0.500,74.8
300.113,1.00,0,0,3,0.500,74.9
300.142,1.00,0,0,3,0.500,75.0
300.171,1.00,0,0,3,0.500,75.0
300.199,1.00,0,0,3,0.500,75.1
300.229,1.00,0,0,3,0.500,75.2
300.257,1.00,0,0,3,0.500,75.3
300.285,1.00,0,0,3,0.500,75.4
300.313,1.00,0,0,3,0.500,75.4
300.341,1.00,0,0,3,0.500,75.4
300.369,1.00,0,0,3,0.500,75.4
300.401,1.00,0,0,3,0.500,75.4
300.433,1.00,0,0,3,0.500,75.3
300.463,1.00,0,0,3,0.500,75.2
300.491,1.00,0,0,3,0.500,75.1
300.519,1.00,0,0,3,0.500,74.9
300.547,1.00,0,0,3,0.500,74.8
300.574,1.00,0,0,3,0.500,74.6
300.603,1.00,0,0,3,0.500,74.4
300.635,1.00,0,0,3,0.500,74.2
300.663,1.00,0,0,3,0.500,74.0
300.693,1.00,0,0,3,0.500,73.7
300.721,1.00,0,0,3,0.500,73.4
300.750,1.00,0,0,3,0.500,73.1
300.779,1.00,0,0,3,0.500,72.9
300.807,1.00,0,0,3,0.500,72.7
300.835,1.00,0,0,3,0.500,72.4
300.864,1.00,0,0,3,0.500,72.2
300.891,1.00,0,0,3,0.500,72.1
300.920,1.00,0,0,3,0.500,71.9
300.948,1.00,0,0,3,0.500,71.7
300.978,1.00,0,0,3,0.500,71.5
301.006,1.00,0,0,3,0.500,71.3
301.034,1.00,0,0,3,0.500,71.2
301.062,1.00,0,0,3,0.500,71.0
301.091,1.00,0,0,3,0.500,70.8
301.120,1.00,0,0,3,0.500,70.6
301.150,1.00,0,0,3,0.500,70.4
301.178,1.00,0,0,3,0.500,70.3
301.208,1.00,0,0,3,0.500,70.2
301.237,1.00,0,0,3,0.500,70.0
301.265,1.00,0,0,3,0.500,69.9
301.294,1.00,0,0,3,0.500,69.8
301.323,1.00,0,0,3,0.500,69.7
301.351,1.00,0,0,3,0.500,69.5
301.379,1.00,0,0,3,0.500,69.3
301.408,1.00,0,0,3,0.500,69.2
301.437,1.00,0,0,3,0.500,69.0
301.466,1.00,0,0,3,0.500,68.8
301.494,1.00,0,0,3,0.500,68.6
301.524,1.00,0,0,3,0.500,68.4
301.553,1.00,0,0,3,0.500,68.2
301.582,1.00,0,0,3,0.500,67.9
301.611,1.00,0,0,3,0.500,67.7
301.642,1.00,0,0,3,0.500,67.4
301.670,1.00,0,0,3,0.500,67.2
301.700,1.00,0,0,3,0.500,66.9
301.730,1.00,0,0,3,0.500,66.6
301.759,1.00,0,0,3,0.500,66.4
301.789,1.00,0,0,3,0.500,66.1
301.817,1.00,0,0,3,0.500,65.8
301.846,1.00,0,0,3,0.500,65.5
301.876,1.00,0,0,3,0.500,65.1
301.904,1.00,0,0,3,0.500,64.8
301.933,1.00,0,0,3,0.500,64.6
301.963,1.00,0,0,3,0.500,64.4
301.991,1.00,0,0,3,0.500,64.1
302.020,1.00,0,0,3,0.500,63.9
302.050,1.00,0,0,3,0.500,63.7
302.079,1.00,0,0,3,0.500,63.6
302.107,1.00,0,0,3,0.500,63.5
302.137,1.00,0,0,3,0.500,63.5
302.184,1.00,0,0,3,0.500,63.4
302.213,1.00,0,0,3,0.500,63.4
302.242,1.00,0,0,3,0.500,63.3
302.271,1.00,0,0,3,0.500,63.3
302.301,1.00,0,0,1,0.446,63.7
302.330,1.00,0,0,1,0.402,63.3
302.360,1.00,0,0,1,0.366,62.2
302.390,1.00,0,0,3,0.390,59.0
302.422,1.00,0,0,2,0.373,49.5
302.452,1.00,0,0,2,0.360,43.5
302.482,1.00,0,0,2,0.349,41.0
302.511,1.00,0,0,2,0.340,37.8
302.541,1.00,0,0,3,0.369,31.4
302.570,1.00,0,0,3,0.392,26.0
302.598,1.00,0,0,3,0.410,24.4
302.628,1.00,0,0,3,0.426,24.8
302.657,1.00,0,0,3,0.439,27.1
302.687,1.00,0,0,3,0.450,28.7
302.716,1.00,0,0,3,0.459,25.1
302.746,1.00,0,0,3,0.466,20.7
302.775,1.00,0,0,3,0.472,21.8
302.805,1.00,0,0,3,0.477,25.9
302.835,1.00,0,0,3,0.481,36.6
302.864,1.00,0,0,3,0.485,65.3
302.893,1.00,0,0,3,0.487,85.0
302.921,1.00,0,0,3,0.489,74.8
302.950,1.00,0,0,3,0.491,58.7
302.979,1.00,0,0,3,0.493,51.9
303.007,1.00,0,0,3,0.494,44.7
303.037,1.00,0,0,3,0.495,33.6
303.067,1.00,0,0,3,0.496,22.3
303.095,1.00,0,0,3,0.497,13.9
303.124,1.00,0,0,3,0.497,7.7
303.155,1.00,0,0,3,0.498,1.8
303.185,1.00,0,0,3,0.498,-2.8
303.215,1.00,0,0,3,0.498,-3.9
303.246,1.00,0,0,3,0.499,-1.8
303.274,1.00,0,0,3,0.499,1.7
303.305,1.00,0,0,3,0.499,5.2
303.336,1.00,0,0,3,0.499,8.7
303.367,1.00,0,0,3,0.499,13.4
303.399,1.00,0,0,3,0.500,19.6
303.430,1.00,0,0,3,0.500,27.3
303.460,1.00,0,0,3,0.500,34.1
303.489,1.00,0,0,3,0.500,39.7
303.518,1.00,0,0,3,0.500,34.6
303.548,1.00,0,0,3,0.500,27.5
303.578,1.00,0,0,3,0.500,27.0
303.609,1.00,0,0,3,0.500,29.8
303.638,1.00,0,0,3,0.500,32.5
303.667,1.00,0,0,3,0.500,32.6
303.696,1.00,0,0,3,0.500,28.3
303.725,1.00,0,0,3,0.500,21.1
303.753,1.00,0,0,3,0.500,15.8
303.782,1.00,0,0,3,0.500,12.9
303.811,1.00,0,0,3,0.500,12.6
303.841,1.00,0,0,3,0.500,14.6
303.869,1.00,0,0,3,0.500,18.0
303.898,1.00,0,0,3,0.500,21.6
303.927,1.00,0,0,3,0.500,23.8
303.957,1.00,0,0,3,0.500,24.8
303.985,1.00,0,0,3,0.500,26.9
304.015,1.00,0,0,3,0.500,29.8
304.044,1.00,0,0,3,0.500,33.6
304.073,1.00,0,0,3,0.500,37.7
304.101,1.00,0,0,3,0.500,41.0
304.131,1.00,0,0,3,0.500,43.2
304.162,1.00,0,0,3,0.500,43.9
304.191,1.00,0,0,3,0.500,44.0
304.219,1.00,0,0,3,0.500,44.1
304.247,1.00,0,0,3,0.500,44.8
304.276,1.00,0,0,3,0.500,46.2
304.305,1.00,0,0,3,0.500,48.3
304.333,1.00,0,0,3,0.500,50.7
304.361,1.00,0,0,3,0.500,53.2
304.390,1.00,0,0,3,0.500,55.4
304.418,1.00,0,0,3,0.500,57.1
304.448,1.00,0,0,3,0.500,58.7
304.476,1.00,0,0,3,0.500,60.5
304.504,1.00,0,0,3,0.500,62.8
304.533,1.00,0,0,3,0.500,65.5
304.562,1.00,0,0,3,0.500,68.7
304.593,1.00,0,0,3,0.500,72.4
304.623,1.00,0,0,3,0.500,76.2
304.651,1.00,0,0,3,0.500,79.1
304.680,1.00,0,0,3,0.500,81.3
304.708,1.00,0,0,3,0.500,82.4
304.737,1.00,0,0,3,0.500,82.6
304.765,1.00,0,0,3,0.500,82.7
304.794,1.00,0,0,1,0.448,82.4
304.825,1.00,0,0,1,0.403,80.1
304.854,1.00,0,0,1,0.367,75.4
304.882,1.00,0,0,3,0.390,65.9
304.912,1.00,0,0,2,0.374,52.6
304.942,1.00,0,0,2,0.361,44.7
304.971,1.00,0,0,2,0.350,40.6
305.000,1.00,0,0,2,0.341,35.5
305.029,1.00,0,0,3,0.369,28.6
305.058,1.00,0,0,3,0.392,26.4
305.087,1.00,0,0,3,0.410,26.3
305.115,1.00,0,0,3,0.426,25.8
305.145,1.00,0,0,3,0.439,27.2
305.174,1.00,0,0,3,0.450,28.4
305.204,1.00,0,0,3,0.459,25.1
305.235,1.00,0,0,3,0.466,20.6
305.265,1.00,0,0,3,0.472,21.8
305.295,1.00,0,0,3,0.477,26.1
305.325,1.00,0,0,3,0.481,37.1
305.355,1.00,0,0,3,0.485,67.2
305.384,1.00,0,0,3,0.487,84.6
305.413,1.00,0,0,3,0.490,73.1
305.442,1.00,0,0,3,0.491,58.2
305.472,1.00,0,0,3,0.493,51.3
305.501,1.00,0,0,3,0.494,43.9
305.530,1.00,0,0,3,0.495,32.6
305.559,1.00,0,0,3,0.496,21.7
305.589,1.00,0,0,3,0.497,13.4
305.618,1.00,0,0,3,0.497,7.3
305.648,1.00,0,0,3,0.498,1.7
305.677,1.00,0,0,3,0.498,-2.2
305.707,1.00,0,0,3,0.499,-2.8
305.738,1.00,0,0,3,0.499,-0.5
305.768,1.00,0,0,3,0.499,3.2
305.797,1.00,0,0,3,0.499,6.3
305.825,1.00,0,0,3,0.499,9.6
305.855,1.00,0,0,3,0.499,14.0
305.884,1.00,0,0,3,0.500,19.7
305.915,1.00,0,0,3,0.500,27.4
305.944,1.00,0,0,3,0.500,34.6
305.974,1.00,0,0,3,0.500,40.6
306.003,1.00,0,0,3,0.500,35.9
306.035,1.00,0,0,3,0.500,20.3
306.065,1.00,0,0,3,0.500,10.3
306.096,1.00,0,0,3,0.500,6.7
306.125,1.00,0,0,3,0.500,5.7
306.158,1.00,0,0,3,0.500,5.1
306.188,1.00,0,0,3,0.500,4.4
306.218,1.00,0,0,3,0.500,3.5
306.248,1.00,0,0,3,0.500,-0.2
306.277,1.00,0,0,3,0.500,-7.2
306.306,1.00,0,0,3,0.500,-14.9
306.335,1.00,0,0,3,0.500,-19.0
306.366,1.00,0,0,3,0.500,-18.9
306.395,1.00,0,0,3,0.500,-14.0
306.424,1.00,0,0,3,0.500,-6.0
306.454,1.00,0,0,3,0.500,3.5
306.483,1.00,0,0,3,0.500,16.4
306.513,1.00,0,0,3,0.500,36.7
306.542,1.00,0,0,3,0.500,63.9
306.571,1.00,0,0,3,0.500,72.3
306.600,1.00,0,0,3,0.500,60.9
306.629,1.00,0,0,3,0.500,50.1
306.658,1.00,0,0,3,0.500,45.3
306.689,1.00,0,0,3,0.500,42.9
306.718,1.00,0,0,3,0.500,41.4
306.747,1.00,0,0,3,0.500,40.1
306.776,1.00,0,0,3,0.500,39.0
306.805,1.00,0,0,3,0.500,38.2
306.843,1.00,0,0,3,0.500,37.9
306.877,1.00,0,0,3,0.500,38.8
306.909,1.00,0,0,3,0.500,40.2
306.938,1.00,0,0,3,0.500,41.2
306.968,1.00,0,0,3,0.500,42.0
306.996,1.00,0,0,3,0.500,42.5
307.026,1.00,0,0,3,0.500,43.0
307.056,1.00,0,0,3,0.500,43.3
307.085,1.00,0,0,3,0.500,43.6
307.114,1.00,0,0,3,0.500,44.0
307.145,1.00,0,0,3,0.500,44.6
307.174,1.00,0,0,3,0.500,45.4
307.204,1.00,0,0,3,0.500,46.5
307.233,1.00,0,0,3,0.500,47.3
307.262,1.00,0,0,3,0.500,47.5
307.291,1.00,0,0,3,0.500,46.8
307.320,1.00,0,0,3,0.500,45.5
307.349,1.00,0,0,3,0.500,44.2
307.379,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.410,1.00,0,0,3,0.500,43.3
307.433,1.00,0,0,3,0.500,43.9
307.467,1.00,0,0,3,0.500,45.5
307.498,1.00,0,0,3,0.500,47.5
307.527,1.00,0,0,3,0.500,49.3
307.558,1.00,0,0,3,0.500,50.8
307.589,1.00,0,0,3,0.500,52.1
307.620,1.00,0,0,3,0.500,52.8
307.650,1.00,0,0,3,0.500,53.3
307.680,1.00,0,0,3,0.500,53.7
307.710,1.00,0,0,3,0.500,54.0
307.739,1.00,0,0,3,0.500,54.3
307.769,1.00,0,0,3,0.500,54.5
307.800,1.00,0,0,3,0.500,54.8
307.830,1.00,0,0,3,0.500,54.9
307.859,1.00,0,0,3,0.500,55.3
307.891,1.00,0,0,3,0.500,55.7
307.922,1.00,0,0,3,0.500,56.4
307.952,1.00,0,0,3,0.500,57.2
307.982,1.00,0,0,3,0.500,58.2
308.012,1.00,0,0,3,0.500,59.6
308.042,1.00,0,0,3,0.500,61.2
308.071,1.00,0,0,3,0.500,62.7
308.101,1.00,0,0,3,0.500,64.5
308.130,1.00,0,0,3,0.500,66.0
308.159,1.00,0,0,3,0.500,67.5
308.189,1.00,0,0,3,0.500,68.8
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.219,1.00,0,0,3,0.500,70.1
308.241,1.00,0,0,3,0.500,71.2
308.270,1.00,0,0,3,0.500,72.8
308.299,1.00,0,0,3,0.500,74.5
308.329,1.00,0,0,3,0.500,75.9
308.358,1.00,0,0,3,0.500,76.9
308.388,1.00,0,0,3,0.500,76.9
308.417,1.00,0,0,3,0.500,76.4
308.446,1.00,0,0,3,0.500,75.7
308.475,1.00,0,0,3,0.500,74.9
308.504,1.00,0,0,3,0.500,74.1
308.534,1.00,0,0,3,0.500,73.2
308.562,1.00,0,0,3,0.500,72.3
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.592,1.00,0,0,3,0.500,71.4
308.613,1.00,0,0,3,0.500,70.7
308.640,1.00,0,0,3,0.500,69.6
308.668,1.00,0,0,3,0.500,68.5
308.697,1.00,0,0,3,0.500,67.5
308.727,1.00,0,0,3,0.500,66.4
308.756,1.00,0,0,3,0.500,65.5
308.786,1.00,0,0,3,0.500,65.0
308.814,1.00,0,0,3,0.500,64.5
308.842,1.00,0,0,3,0.500,64.1
308.869,1.00,0,0,3,0.500,63.7
308.897,1.00,0,0,3,0.500,63.1
308.925,1.00,0,0,3,0.500,62.6
308.954,1.00,0,0,3,0.500,62.3
308.983,1.00,0,0,3,0.500,62.1
309.011,1.00,0,0,3,0.500,62.0
309.038,1.00,0,0,3,0.500,62.1
309.065,1.00,0,0,3,0.500,62.3
309.092,1.00,0,0,3,0.500,62.6
309.120,1.00,0,0,3,0.500,62.8
309.147,1.00,0,0,3,0.500,62.9
309.174,1.00,0,0,3,0.500,62.9
309.201,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.229,1.00,0,0,3,0.500,63.0
309.248,1.00,0,0,3,0.500,63.1
309.298,1.00,0,0,3,0.500,63.2
309.345,1.00,0,0,3,0.500,63.2
309.373,1.00,0,0,3,0.500,63.8
309.401,1.00,0,0,3,0.500,64.7
309.428,1.00,0,0,3,0.500,65.3
309.457,1.00,0,0,3,0.500,66.0
309.484,1.00,0,0,3,0.500,66.6
309.511,1.00,0,0,3,0.500,67.1
309.539,1.00,0,0,3,0.500,67.8
309.566,1.00,0,0,3,0.500,68.6
309.592,1.00,0,0,3,0.500,69.3
309.619,1.00,0,0,3,0.500,70.0
309.647,1.00,0,0,3,0.500,70.7
309.674,1.00,0,0,3,0.500,71.3
309.701,1.00,0,0,3,0.500,71.9
309.731,1.00,0,0,3,0.500,72.5
309.758,1.00,0,0,3,0.500,72.9
309.786,1.00,0,0,3,0.500,73.4
309.813,1.00,0,0,3,0.500,73.7
309.841,1.00,0,0,3,0.500,74.1
309.868,1.00,0,0,3,0.500,74.4
309.895,1.00,0,0,3,0.500,74.7
309.922,1.00,0,0,3,0.500,74.9
309.950,1.00,0,0,3,0.500,75.2
309.976,1.00,0,0,3,0.500,75.4
310.003,1.00,0,0,3,0.500,75.6
310.030,1.00,0,0,3,0.500,75.9
310.058,1.00,0,0,3,0.500,76.1
310.085,1.00,0,0,3,0.500,76.4
310.112,1.00,0,0,3,0.500,76.6
310.140,1.00,0,0,3,0.500,76.8
310.167,1.00,0,0,3,0.500,77.0
310.194,1.00,0,0,3,0.500,77.3
310.220,1.00,0,0,3,0.500,77.5
310.248,1.00,0,0,3,0.500,77.8
310.275,1.00,0,0,3,0.500,78.0
310.302,1.00,0,0,3,0.500,78.2
310.331,1.00,0,0,3,0.500,78.4
310.357,1.00,0,0,3,0.500,78.6
310.400,1.00,0,0,3,0.500,78.8
310.428,1.00,0,0,3,0.500,78.9
310.455,1.00,0,0,3,0.500,78.9
310.483,1.00,0,0,3,0.500,79.0
310.509,1.00,0,0,3,0.500,79.0
310.537,1.00,0,0,3,0.500,78.9
310.564,1.00,0,0,3,0.500,78.9
310.591,1.00,0,0,3,0.500,78.9
310.618,1.00,0,0,3,0.500,78.9
310.646,1.00,0,0,3,0.500,78.8
310.673,1.00,0,0,3,0.500,78.7
310.699,1.00,0,0,3,0.500,78.5
310.726,1.00,0,0,3,0.500,78.3
310.752,1.00,0,0,3,0.500,78.0
310.779,1.00,0,0,3,0.500,77.8
310.805,1.00,0,0,3,0.500,77.5
310.833,1.00,0,0,3,0.500,77.3
310.859,1.00,0,0,3,0.500,77.1
310.891,1.00,0,0,3,0.500,77.0
310.919,1.00,0,0,3,0.500,76.8
310.919,1.00,0,0,3,0.500,76.8
310.919,1.00,0,0,3,0.500,76.8
310.919,1.00,0,0,3,0.500,76.8
310.919,1.00,0,0,3,0.500,76.8
310.919,1.00,0,0,3,0.500,76.8
310.939,1.00,0,0,3,0.500,76.7
310.979,1.00,0,0,3,0.500,76.5
311.009,1.00,0,0,3,0.500,76.5
311.035,1.00,0,0,3,0.500,76.4
311.062,1.00,0,0,3,0.500,76.4
311.089,1.00,0,0,3,0.500,76.3
311.115,1.00,0,0,3,0.500,76.2
311.143,1.00,0,0,3,0.500,76.1
311.170,1.00,0,0,3,0.500,76.0
311.197,1.00,0,0,3,0.500,75.9
311.226,1.00,0,0,3,0.500,75.9
311.253,1.00,0,0,3,0.500,75.8
311.280,1.00,0,0,3,0.500,75.7
311.307,1.00,0,0,3,0.500,75.5
311.334,1.00,0,0,3,0.500,75.3
311.361,1.00,0,0,3,0.500,75.1
311.388,1.00,0,0,3,0.500,74.9
311.415,1.00,0,0,3,0.500,74.8
311.442,1.00,0,0,3,0.500,74.7
311.470,1.00,0,0,3,0.500,74.7
311.497,1.00,0,0,3,0.500,74.7
311.524,1.00,0,0,3,0.500,74.8
311.551,1.00,0,0,3,0.500,74.8
311.578,1.00,0,0,3,0.500,74.9
311.606,1.00,0,0,3,0.500,75.0
311.633,1.00,0,0,3,0.500,75.0
311.659,1.00,0,0,3,0.500,75.1
311.687,1.00,0,0,3,0.500,75.1
311.714,1.00,0,0,3,0.500,75.2
311.742,1.00,0,0,3,0.500,75.3
311.768,1.00,0,0,3,0.500,75.4
311.794,1.00,0,0,3,0.500,75.5
311.823,1.00,0,0,3,0.500,75.5
311.851,1.00,0,0,3,0.500,75.5
311.879,1.00,0,0,3,0.500,75.5
311.905,1.00,0,0,3,0.500,75.5
311.933,1.00,0,0,3,0.500,75.4
311.959,1.00,0,0,3,0.500,75.3
311.985,1.00,0,0,3,0.500,75.2
312.013,1.00,0,0,3,0.500,75.0
312.039,1.00,0,0,3,0.500,74.9
312.066,1.00,0,0,3,0.500,74.7
312.093,1.00,0,0,3,0.500,74.5
312.121,1.00,0,0,3,0.500,74.3
312.149,1.00,0,0,3,0.500,74.1
312.177,1.00,0,0,3,0.500,73.9
312.203,1.00,0,0,3,0.500,73.7
312.230,1.00,0,0,3,0.500,73.4
312.257,1.00,0,0,3,0.500,73.2
312.285,1.00,0,0,3,0.500,72.9
312.312,1.00,0,0,3,0.500,72.7
312.340,1.00,0,0,3,0.500,72.5
312.367,1.00,0,0,3,0.340,72.4
312.417,1.00,0,0,3,0.088,72.1
312.449,1.00,0,0,3,-0.024,71.9
312.476,1.00,0,0,3,-0.102,71.7
312.503,1.00,0,0,3,-0.167,71.5
312.531,1.00,0,0,3,-0.222,71.4
312.559,1.00,0,0,3,-0.269,71.2
312.585,1.00,0,0,3,-0.306,71.0
312.612,1.00,0,0,3,-0.337,70.9
312.638,1.00,0,0,3,-0.363,70.7
312.665,1.00,0,0,3,-0.385,70.6
312.693,1.00,0,0,3,-0.404,70.5
312.720,1.00,0,0,3,-0.420,70.3
312.747,1.00,0,0,3,-0.433,70.2
312.774,1.00,0,0,3,-0.443,70.1
312.803,1.00,0,0,3,-0.453,70.0
312.830,1.00,0,0,3,-0.461,69.8
312.857,1.00,0,0,3,-0.467,69.7
312.883,1.00,0,0,3,-0.472,69.5
312.911,1.00,0,0,3,-0.477,69.4
312.939,1.00,0,0,3,-0.481,69.2
312.974,1.00,0,0,3,-0.485,69.0
313.001,1.00,0,0,3,-0.487,68.8
313.031,1.00,0,0,3,-0.490,68.6
313.058,1.00,0,0,3,-0.491,68.3
313.084,1.00,0,0,3,-0.493,68.1
313.112,1.00,0,0,3,-0.494,67.9
313.139,1.00,0,0,3,-0.495,67.7
313.166,1.00,0,0,3,-0.496,67.4
313.193,1.00,0,0,3,-0.496,67.2
313.220,1.00,0,0,3,-0.497,66.9
313.247,1.00,0,0,3,-0.497,66.6
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.274,1.00,0,0,3,-0.498,66.4
313.294,1.00,0,0,3,-0.498,38.0
313.344,1.00,0,0,3,-0.498,37.8
313.382,1.00,0,0,3,-0.499,38.7
313.416,1.00,0,0,3,-0.499,40.1
313.444,1.00,0,0,3,-0.499,41.1
313.470,1.00,0,0,3,-0.499,41.8
313.497,1.00,0,0,3,-0.499,42.3
313.526,1.00,0,0,3,-0.500,42.8
313.553,1.00,0,0,3,-0.500,43.2
313.579,1.00,0,0,3,-0.500,43.4
313.607,1.00,0,0,3,-0.500,43.7
313.635,1.00,0,0,3,-0.500,44.1
313.663,1.00,0,0,3,-0.500,44.8
313.691,1.00,0,0,3,-0.500,45.7
313.691,1.00,0,0,3,-0.500,45.7
313.691,1.00,0,0,3,-0.500,45.7
313.691,1.00,0,0,3,-0.500,45.7
313.691,1.00,0,0,3,-0.500,45.7
313.691,1.00,0,0,3,-0.500,45.7
313.711,1.00,0,0,3,-0.500,46.4
313.761,1.00,0,0,3,-0.500,47.1
313.792,1.00,0,0,3,-0.500,47.5
313.821,1.00,0,0,3,-0.500,47.0
313.849,1.00,0,0,3,-0.500,45.9
313.877,1.00,0,0,3,-0.500,44.6
313.906,1.00,0,0,3,-0.500,43.5
313.935,1.00,0,0,1,-0.381,43.4
313.963,1.00,0,0,1,-0.282,45.2
313.992,1.00,0,0,1,-0.199,49.2
314.019,1.00,0,0,3,-0.248,53.3
314.049,1.00,0,0,2,-0.152,51.4
314.076,1.00,0,0,2,-0.076,45.8
314.104,1.00,0,0,2,-0.014,42.5
314.131,1.00,0,0,3,-0.094,38.4
314.159,1.00,0,0,3,-0.161,32.8
314.186,1.00,0,0,3,-0.216,30.3
314.213,1.00,0,0,3,-0.262,30.6
314.241,1.00,0,0,3,-0.302,30.4
314.269,1.00,0,0,3,-0.335,30.0
314.296,1.00,0,0,3,-0.362,26.3
314.323,1.00,0,0,3,-0.385,21.9
314.350,1.00,0,0,3,-0.403,20.2
314.378,1.00,0,0,3,-0.420,22.1
314.407,1.00,0,0,3,-0.433,26.9
314.436,1.00,0,0,3,-0.445,41.6
