time,alpha,aTgt,bR,bF,engR,engL,tR_n,tL_n,hR_n,hL_n,nx,ny
395.745,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.775,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.802,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.830,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.856,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.882,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.909,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.935,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.962,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
395.988,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.016,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.043,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.070,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.096,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.121,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.147,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.174,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.200,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.227,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.254,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.281,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.307,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.333,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.358,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.383,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.409,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.436,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.463,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.490,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.515,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.541,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.567,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.593,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.619,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.645,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.671,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.698,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.725,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.751,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.777,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.803,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.829,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.857,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.884,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.913,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.938,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.972,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.972,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.972,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.972,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
396.989,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.026,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.062,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.093,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.120,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.149,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.176,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.207,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.234,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.262,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.289,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.315,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.343,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.369,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.398,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.424,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.452,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.481,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.509,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.535,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.563,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.589,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.615,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.641,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.666,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.692,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.718,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.746,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.770,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.798,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.825,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.850,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.877,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.903,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.929,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.957,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
397.984,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.010,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.037,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.063,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.101,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.128,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.155,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.182,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.209,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.233,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.259,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.284,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.310,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.335,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.361,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.388,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.413,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.440,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.465,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.491,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.517,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.543,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.569,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.595,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.622,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.648,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.675,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.702,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.727,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.754,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.780,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.806,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.832,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.858,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.883,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.908,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.935,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.961,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
398.988,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.016,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.049,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.078,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.120,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.147,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.173,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.199,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.225,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.250,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.278,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.303,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.328,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.354,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.379,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.405,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.430,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.456,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.482,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.510,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.535,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.560,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.585,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.612,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.639,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.665,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.691,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.717,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.743,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.768,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.793,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.819,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.845,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.871,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.896,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.921,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.947,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.972,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
399.999,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.025,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.051,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.078,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.103,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.128,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.155,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.181,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.209,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.236,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.274,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.306,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.331,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.357,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.385,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.416,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.444,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.472,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.499,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.526,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.553,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.579,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.605,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.632,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.658,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.683,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.710,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.737,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.763,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.788,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.816,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.841,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.868,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.893,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.919,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.945,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.971,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
400.997,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.023,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.052,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.085,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.110,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.137,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.167,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.192,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.219,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.245,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.271,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.297,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.323,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.349,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.375,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.402,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.428,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.455,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.482,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.512,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.537,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.577,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.603,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.630,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.657,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.683,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.709,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.735,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.760,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.786,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.814,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.840,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.865,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.889,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.915,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.942,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.970,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
401.995,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.022,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.048,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.075,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.102,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.127,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.152,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.179,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.205,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.230,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.255,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.280,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.306,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.331,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.356,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.381,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.407,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.432,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.460,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.487,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.513,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.540,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.566,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.591,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.618,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.644,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
402.670,1.00,1.00,1,1,1.00,1.00,12002.5,12002.5,12002.5,12002.5,-1.00,0.00
