time,alpha,bF,bR,walkMode,sideRotW,palmDotR,palmDotL,fingDotR
445.298,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.328,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.357,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.387,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.417,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.447,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.477,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.506,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.537,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.568,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.597,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.627,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.655,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.686,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.715,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.743,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.773,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.804,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.833,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.862,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.891,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.921,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.951,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
445.980,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
446.011,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
446.048,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.079,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.109,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.139,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.168,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.197,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.227,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.259,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.288,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.317,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.347,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.377,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
446.407,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
446.437,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
446.467,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
446.497,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
446.527,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
446.556,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
446.585,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
446.615,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.644,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.674,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.705,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.735,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.763,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.793,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.824,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.853,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.882,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.912,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.943,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
446.972,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.002,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.033,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.063,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.093,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.122,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.152,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
447.182,1.00,0,0,3,-1.000,-0.68,-1.00,0.18
447.212,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.241,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.272,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.301,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.331,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.361,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.390,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.421,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.450,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
447.480,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
447.509,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
447.539,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
447.568,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.597,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.627,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.656,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.686,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.715,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.745,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.774,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.804,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.835,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
447.864,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
447.893,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
447.922,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
447.953,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
447.982,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.011,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.041,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.070,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.100,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.129,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.164,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
448.200,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.229,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.259,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.288,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.318,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.348,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.378,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
448.409,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.438,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.467,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.497,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.527,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.556,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.587,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.617,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.647,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.677,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.707,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.737,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.768,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.797,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.828,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.857,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.887,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.917,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.946,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
448.976,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.005,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.035,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.065,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.095,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.125,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.155,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.185,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.214,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.244,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.274,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.304,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.334,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.365,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.394,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.424,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.454,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
449.485,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.514,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.543,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.573,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.603,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.633,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.662,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.694,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.724,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.753,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.782,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.812,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.842,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.871,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.901,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.930,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.961,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
449.990,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.020,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.050,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.080,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.110,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.139,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.172,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.207,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.238,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.269,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.298,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
450.328,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
450.357,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
450.387,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
450.418,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
450.448,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
450.478,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
450.507,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.537,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.566,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.596,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.626,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.655,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.684,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.714,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.743,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.773,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.802,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.832,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.861,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.891,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
450.920,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
450.949,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
450.980,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
451.010,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
451.039,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
451.069,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
451.100,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
451.131,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.162,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.193,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.223,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.252,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.282,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.311,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.340,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.369,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.398,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.427,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.457,1.00,0,0,3,-1.000,-0.72,-1.00,0.18
451.487,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.517,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.546,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.576,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.605,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.635,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.664,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.693,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.722,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.752,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.781,1.00,0,0,3,-1.000,-0.71,-1.00,0.18
451.811,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.841,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.870,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.900,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.930,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.961,1.00,0,0,3,-1.000,-0.71,-1.00,0.19
451.991,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.023,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.053,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.086,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.116,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.146,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.177,1.00,0,0,3,-1.000,-0.70,-1.00,0.19
452.208,1.00,0,0,3,-1.000,-0.70,-1.00,0.20
452.239,1.00,0,0,3,-1.000,-0.70,-1.00,0.20
452.269,1.00,0,0,3,-1.000,-0.70,-1.00,0.20
452.305,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.339,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.369,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.398,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.428,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.458,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.488,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.521,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.553,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.582,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.613,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.644,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.673,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.706,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.738,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.768,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.797,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.828,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.857,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.886,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.915,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.945,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
452.974,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
453.003,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
453.033,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.062,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.093,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.123,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.154,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.183,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.213,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.243,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.273,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.303,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.333,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.362,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.390,1.00,0,0,3,-1.000,-0.69,-1.00,0.21
453.420,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
453.448,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
453.477,1.00,0,0,3,-1.000,-0.69,-1.00,0.20
453.506,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
453.538,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
453.567,1.00,0,0,3,-1.000,-0.69,-1.00,0.19
453.596,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.626,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.656,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.686,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.715,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.746,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.777,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.807,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.837,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.867,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.897,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.926,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.955,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
453.985,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.015,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.046,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.076,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.105,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.135,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.165,1.00,0,0,3,-1.000,-0.68,-1.00,0.19
454.194,1.00,0,0,3,-1.000,-0.68,-1.00,0.18
454.225,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.254,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.283,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.313,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.343,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.373,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.403,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.433,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.463,1.00,0,0,3,-1.000,-0.69,-1.00,0.18
454.492,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
454.523,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
454.553,1.00,0,0,3,-1.000,-0.69,-1.00,0.17
454.582,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.613,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.643,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.672,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.702,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.731,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.760,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.790,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.820,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
454.849,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
454.878,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
454.908,1.00,0,0,3,-1.000,-0.71,-1.00,0.17
454.937,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
454.966,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
454.996,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.026,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.056,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.087,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.117,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.147,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
455.177,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.207,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.236,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.267,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.296,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.327,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.356,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.386,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
455.416,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.445,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.475,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.504,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.533,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.563,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.592,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.623,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.659,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.692,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.721,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.751,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.780,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.811,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.840,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.870,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.901,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.930,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.959,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
455.988,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.018,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.048,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.077,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.108,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.137,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.167,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.198,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.228,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.259,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.288,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.319,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.348,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.377,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.407,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.436,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.467,1.00,0,0,3,-1.000,-0.71,-1.00,0.14
456.496,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.527,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.557,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.586,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.616,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.645,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.676,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.705,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.735,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.764,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.794,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.826,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.855,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.885,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.915,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.944,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
456.973,1.00,0,0,3,-1.000,-0.72,-1.00,0.14
457.003,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.034,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.063,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.094,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.124,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.155,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.188,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.222,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.253,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.283,1.00,0,0,3,-1.000,-0.72,-1.00,0.15
457.316,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
457.349,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
457.381,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
457.412,1.00,0,0,3,-1.000,-0.71,-1.00,0.15
457.443,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
457.472,1.00,0,0,3,-1.000,-0.71,-1.00,0.16
457.502,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.533,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.562,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.592,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.622,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.652,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.681,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.710,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.740,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.770,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.800,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.830,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.860,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.890,1.00,0,0,3,-1.000,-0.70,-1.00,0.16
457.928,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
457.958,1.00,0,0,3,-1.000,-0.70,-1.00,0.17
